Year,MonthNumber,Salmon,SalmonWeight,SeaTrout,SeaTroutWeight,Farmed,Method
1952,7,0.156,5.611538462,0,0,0,Net and Coble: Retained
1952,8,0.001,4.1,0,0,0,Net and Coble: Retained
1953,4,0.04,4.265,0,0,0,Net and Coble: Retained
1953,5,0.179,4.946368715,0,0,0,Net and Coble: Retained
1953,6,0.115,5.324347826,0,0,0,Net and Coble: Retained
1953,7,0.166,4.96746988,0,0,0,Net and Coble: Retained
1953,8,0.038,4.571052632,0,0,0,Net and Coble: Retained
1955,4,0.132,4.628787879,0,0,0,Net and Coble: Retained
1955,5,0.063,5.09047619,0,0,0,Net and Coble: Retained
1955,6,0.025,4.716,0,0,0,Fixed Engine: Retained
1955,6,0.328,5.556402439,0,0,0,Net and Coble: Retained
1955,7,0.07,4.185714286,0,0,0,Fixed Engine: Retained
1955,7,0.112,5.179464286,0,0,0,Net and Coble: Retained
1955,8,0.014,3.885714286,0,0,0,Fixed Engine: Retained
1955,8,0.038,5.431578947,0,0,0,Net and Coble: Retained
1956,4,0.036,4.988888889,0,0,0,Net and Coble: Retained
1956,5,0.098,4.073469388,0,0,0,Net and Coble: Retained
1956,6,0.028,3.789285714,0,0,0,Fixed Engine: Retained
1956,6,0.134,4.319402985,0,0,0,Net and Coble: Retained
1956,7,0.019,4.489473684,0,0,0,Fixed Engine: Retained
1956,7,0.19,4.497894737,0,0,0,Net and Coble: Retained
1956,8,0.003,5.133333333,0,0,0,Net and Coble: Retained
1957,4,0.033,4.206060606,0,0,0,Net and Coble: Retained
1957,5,0.086,4.277906977,0,0,0,Net and Coble: Retained
1957,6,0.1,4.804,0,0,0,Net and Coble: Retained
1957,7,0.059,4.881355932,0,0,0,Net and Coble: Retained
1957,8,0.029,4.331034483,0,0,0,Net and Coble: Retained
1958,4,0.109,4.377981651,0,0,0,Net and Coble: Retained
1958,5,0.195,4.614871795,0,0,0,Net and Coble: Retained
1958,6,0.03,2.116666667,0,0,0,Fixed Engine: Retained
1958,6,0.093,5.135483871,0,0,0,Net and Coble: Retained
1958,7,0.024,2.720833333,0,0,0,Fixed Engine: Retained
1958,7,0.187,5.096256684,0,0,0,Net and Coble: Retained
1958,8,0.008,3.625,0,0,0,Fixed Engine: Retained
1958,8,0.086,4.08255814,0,0,0,Net and Coble: Retained
1959,4,0.16,4.38875,0,0,0,Net and Coble: Retained
1959,5,0.336,5.016369048,0.006,0.983333333,0,Net and Coble: Retained
1959,6,0.018,5.344444444,0.002,0.9,0,Fixed Engine: Retained
1959,6,0.378,5.505555556,0,0,0,Net and Coble: Retained
1959,7,0.055,4.469090909,0.008,0.8,0,Fixed Engine: Retained
1959,7,0.552,5.569565217,0,0,0,Net and Coble: Retained
1959,8,0.002,4.1,0,0,0,Fixed Engine: Retained
1959,8,0.131,5.612977099,0,0,0,Net and Coble: Retained
1960,4,0.207,4.465700483,0,0,0,Net and Coble: Retained
1960,5,0.006,4.766666667,0,0,0,Fixed Engine: Retained
1960,5,0.248,5.122983871,0,0,0,Net and Coble: Retained
1960,6,0.008,5.275,0,0,0,Fixed Engine: Retained
1960,6,0.24,5.465833333,0,0,0,Net and Coble: Retained
1960,7,0.027,4.385185185,0,0,0,Fixed Engine: Retained
1960,7,0.224,5.457142857,0,0,0,Net and Coble: Retained
1960,8,0.013,4.323076923,0,0,0,Fixed Engine: Retained
1960,8,0.022,5.754545455,0,0,0,Net and Coble: Retained
1961,4,0.075,4.324,0,0,0,Net and Coble: Retained
1961,5,0.005,3.72,0,0,0,Fixed Engine: Retained
1961,5,0.102,4.424509804,0,0,0,Net and Coble: Retained
1961,6,0.017,2.4,0,0,0,Fixed Engine: Retained
1961,6,0.131,4.844274809,0,0,0,Net and Coble: Retained
1961,7,0.014,4.178571429,0,0,0,Fixed Engine: Retained
1961,7,0.236,5.475847458,0,0,0,Net and Coble: Retained
1961,8,0.007,3.7,0,0,0,Fixed Engine: Retained
1961,8,0.029,5.662068966,0,0,0,Net and Coble: Retained
1962,4,0.111,4.474774775,0,0,0,Fixed Engine: Retained
1962,5,0.3,4.669,0,0,0,Fixed Engine: Retained
1962,6,0.523,5.18126195,0.001,3.6,0,Fixed Engine: Retained
1962,7,0.292,5.278424658,0,0,0,Fixed Engine: Retained
1962,8,0.024,5.291666667,0,0,0,Fixed Engine: Retained
1963,4,0.264,4.485984848,0,0,0,Net and Coble: Retained
1963,5,0.263,4.9,0,0,0,Net and Coble: Retained
1963,6,0.238,5.283193277,0,0,0,Net and Coble: Retained
1963,7,0.001,5,0,0,0,Fixed Engine: Retained
1963,7,0.181,5.348066298,0,0,0,Net and Coble: Retained
1963,8,0.011,4.663636364,0,0,0,Fixed Engine: Retained
1963,8,0.071,4.587323944,0,0,0,Net and Coble: Retained
1964,4,0.07,4.38,0.001,0.9,0,Net and Coble: Retained
1964,5,0.056,4.4625,0.001,0.9,0,Net and Coble: Retained
1964,6,0.07,4.574285714,0.002,0.7,0,Net and Coble: Retained
1964,7,0.373,4.783914209,0.005,0.72,0,Net and Coble: Retained
1964,8,0.08,4.9325,0.001,0.5,0,Net and Coble: Retained
1965,4,0.047,3.234042553,0,0,0,Net and Coble: Retained
1965,5,0.094,4.772340426,0,0,0,Net and Coble: Retained
1965,6,0.121,4.779338843,0.006,0.833333333,0,Net and Coble: Retained
1965,7,0.28,5.031785714,0.039,0.838461538,0,Net and Coble: Retained
1965,8,0.035,4.874285714,0.014,0.778571429,0,Net and Coble: Retained
1966,4,0.025,4.3,0,0,0,Net and Coble: Retained
1966,5,0.063,4.658730159,0,0,0,Net and Coble: Retained
1966,6,0.066,4.707575758,0.001,0.9,0,Net and Coble: Retained
1966,7,0.17,5.08,0.014,0.807142857,0,Net and Coble: Retained
1966,8,0.028,4.778571429,0.002,0.7,0,Net and Coble: Retained
1967,4,0.06,4.573333333,0,0,0,Net and Coble: Retained
1967,5,0.162,4.72654321,0.018,0.755555556,0,Net and Coble: Retained
1967,6,0.142,5.359859155,0.003,1.8,0,Net and Coble: Retained
1967,7,0.015,3.66,0.005,2.26,0,Fixed Engine: Retained
1967,7,0.174,4.942528736,0.005,1.18,0,Net and Coble: Retained
1967,8,0.005,4.9,0.003,2.266666667,0,Fixed Engine: Retained
1967,8,0.034,4.708823529,0,0,0,Net and Coble: Retained
1968,4,0.065,4.312307692,0.008,0.675,0,Net and Coble: Retained
1968,5,0.046,4.239130435,0.001,0.9,0,Net and Coble: Retained
1968,6,0.027,4.285185185,0,0,0,Fixed Engine: Retained
1968,6,0.033,5.1,0.003,0.6,0,Net and Coble: Retained
1968,7,0.053,4.48490566,0,0,0,Fixed Engine: Retained
1968,7,0.259,4.551737452,0.014,0.585714286,0,Net and Coble: Retained
1968,8,0.029,4.768965517,0,0,0,Fixed Engine: Retained
1968,8,0.172,4.625581395,0.005,0.82,0,Net and Coble: Retained
1969,5,0.039,4.617948718,0.002,0.45,0,Net and Coble: Retained
1969,6,0.012,4.116666667,0,0,0,Fixed Engine: Retained
1969,6,0.075,5.068,0.003,0.766666667,0,Net and Coble: Retained
1969,7,0.108,4.846296296,0,0,0,Fixed Engine: Retained
1969,7,0.254,4.464566929,0.007,0.914285714,0,Net and Coble: Retained
1969,8,0.04,4.0825,0.001,1.8,0,Fixed Engine: Retained
1969,8,0.009,4.333333333,0,0,0,Net and Coble: Retained
1970,5,0.001,5.4,0,0,0,Fixed Engine: Retained
1970,5,0.042,4.978571429,0.001,0.9,0,Net and Coble: Retained
1970,6,0.022,5.731818182,0.002,2.05,0,Fixed Engine: Retained
1970,6,0.059,4.759322034,0,0,0,Net and Coble: Retained
1970,7,0.019,2.957894737,0.003,1.8,0,Fixed Engine: Retained
1970,7,0.153,3.82745098,0.001,0.9,0,Net and Coble: Retained
1970,8,0.004,5.1,0.001,1.4,0,Fixed Engine: Retained
1970,8,0.086,3.897674419,0,0,0,Net and Coble: Retained
1971,4,0.002,3.85,0,0,0,Net and Coble: Retained
1971,5,0,0,0.003,0.9,0,Net and Coble: Retained
1971,6,0.063,5.019047619,0.003,0.9,0,Net and Coble: Retained
1971,7,0.224,4.4875,0.007,0.842857143,0,Net and Coble: Retained
1971,8,0.152,3.983552632,0,0,0,Net and Coble: Retained
1972,5,0.072,4.718055556,0,0,0,Fixed Engine: Retained
1972,5,0.032,4.875,0,0,0,Net and Coble: Retained
1972,6,0.049,5.267346939,0.005,1.18,0,Fixed Engine: Retained
1972,6,0.07,4.937142857,0,0,0,Net and Coble: Retained
1972,7,0.281,4.308185053,0.003,1.5,0,Fixed Engine: Retained
1972,7,0.348,4.429022989,0.002,0.9,0,Net and Coble: Retained
1972,8,0.005,5.44,0,0,0,Fixed Engine: Retained
1972,8,0.313,4.44313099,0.003,0.766666667,0,Net and Coble: Retained
1973,4,0.001,4.1,0,0,0,Fixed Engine: Retained
1973,5,0.003,6.5,0,0,0,Fixed Engine: Retained
1973,6,0.024,4.308333333,0.001,0.9,0,Fixed Engine: Retained
1973,7,0.259,3.996525097,0,0,0,Fixed Engine: Retained
1974,4,0.001,4.5,0,0,0,Fixed Engine: Retained
1974,5,0,0,0,0,0,Fixed Engine: Retained
1974,6,0.168,4.006547619,0,0,0,Fixed Engine: Retained
1974,7,0.162,4.051234568,0,0,0,Fixed Engine: Retained
1974,8,0,0,0,0,0,Fixed Engine: Retained
1975,5,0.001,5.4,0,0,0,Fixed Engine: Retained
1975,6,0.026,5.530769231,0,0,0,Fixed Engine: Retained
1975,7,0.161,4.062732919,0.001,2.3,0,Fixed Engine: Retained
1975,8,0.06,3.976666667,0.003,1.5,0,Fixed Engine: Retained
1976,4,0.004,5.325,0,0,0,Fixed Engine: Retained
1976,5,0.017,3.364705882,0,0,0,Fixed Engine: Retained
1976,6,0.039,4.664102564,0.004,1.35,0,Fixed Engine: Retained
1976,7,0.179,4.132960894,0,0,0,Fixed Engine: Retained
1977,4,0.001,4.1,0.001,1.8,0,Fixed Engine: Retained
1977,5,0.002,4.75,0,0,0,Fixed Engine: Retained
1977,6,0.019,5.373684211,0,0,0,Fixed Engine: Retained
1977,7,0.11,4.255454545,0,0,0,Fixed Engine: Retained
1977,8,0.011,4.045454545,0,0,0,Fixed Engine: Retained
1977,8,0.57,4.951403509,0.012,1.133333333,0,Net and Coble: Retained
1978,5,0.04,5.375,0,0,0,Fixed Engine: Retained
1978,6,0.01,4.81,0,0,0,Fixed Engine: Retained
1978,7,0.048,4.3,0,0,0,Fixed Engine: Retained
1978,7,0.124,4.229032258,0,0,0,Net and Coble: Retained
1978,8,0.025,4.48,0,0,0,Fixed Engine: Retained
1978,8,0.049,3.979591837,0,0,0,Net and Coble: Retained
1979,4,0.006,4.683333333,0,0,0,Fixed Engine: Retained
1979,5,0.035,4.445714286,0.005,0.9,0,Fixed Engine: Retained
1979,6,0.057,4.21754386,0.018,0.933333333,0,Fixed Engine: Retained
1979,6,0.009,5.044444444,0,0,0,Net and Coble: Retained
1979,7,0.072,4.215277778,0.006,1.133333333,0,Fixed Engine: Retained
1979,7,0.051,3.896078431,0,0,0,Net and Coble: Retained
1979,8,0.022,4.513636364,0.002,1.35,0,Fixed Engine: Retained
1979,8,0.01,4.17,0,0,0,Net and Coble: Retained
1980,3,0.005,4.36,0,0,0,Fixed Engine: Retained
1980,4,0.036,4.258333333,0.003,0.6,0,Fixed Engine: Retained
1980,5,0.04,4.1725,0.007,0.914285714,0,Fixed Engine: Retained
1980,6,0.067,4.12238806,0.018,0.883333333,0,Fixed Engine: Retained
1980,7,0.134,4.217910448,0.017,0.988235294,0,Fixed Engine: Retained
1980,8,0.029,4.410344828,0.011,0.990909091,0,Fixed Engine: Retained
1981,3,0,0,0,0,0,Fixed Engine: Retained
1981,4,0,0,0,0,0,Fixed Engine: Retained
1981,5,0.06,4.445,0.036,0.655555556,0,Fixed Engine: Retained
1981,5,0.033,4.893939394,0,0,0,Net and Coble: Retained
1981,6,0.188,4.217553191,0,0,0,Fixed Engine: Retained
1981,6,0.065,5.101538462,0,0,0,Net and Coble: Retained
1981,7,0.266,4.082330827,0,0,0,Fixed Engine: Retained
1981,7,0.14,4.710714286,0,0,0,Net and Coble: Retained
1981,8,0.044,4.268181818,0,0,0,Fixed Engine: Retained
1981,8,0.026,3.926923077,0,0,0,Net and Coble: Retained
1982,5,0.05,4.218,0.007,0.914285714,0,Fixed Engine: Retained
1982,6,0.2,4.1275,0.033,0.672727273,0,Fixed Engine: Retained
1982,7,0.382,4.172513089,0.005,0.9,0,Fixed Engine: Retained
1982,8,0.067,4.217910448,0.01,0.86,0,Fixed Engine: Retained
1983,4,0.008,4.5375,0,0,0,Fixed Engine: Retained
1983,5,0.043,4.441860465,0,0,0,Fixed Engine: Retained
1983,6,0.131,4.48778626,0.002,1.8,0,Fixed Engine: Retained
1983,6,0.071,4.771830986,0,0,0,Net and Coble: Retained
1983,7,0.466,4.444420601,0,0,0,Fixed Engine: Retained
1983,7,0.095,4.445263158,0,0,0,Net and Coble: Retained
1983,8,0.145,4.535862069,0,0,0,Fixed Engine: Retained
1983,8,0.014,4.242857143,0,0,0,Net and Coble: Retained
1984,4,0.008,4.5375,0,0,0,Fixed Engine: Retained
1984,5,0.07,4.172857143,0.002,0.9,0,Fixed Engine: Retained
1984,6,0.115,4.306956522,0.008,0.9125,0,Fixed Engine: Retained
1984,7,0.181,4.443093923,0,0,0,Fixed Engine: Retained
1984,8,0.111,4.486486486,0,0,0,Fixed Engine: Retained
1985,7,0.51,4.581372549,0.011,0.663636364,0,Fixed Engine: Retained
1985,8,0.042,4.666666667,0,0,0,Fixed Engine: Retained
1986,5,0.033,4.618181818,0,0,0,Fixed Engine: Retained
1986,6,0.114,4.444736842,0.003,1.366666667,0,Fixed Engine: Retained
1986,7,0.291,4.807216495,0.005,1.08,0,Fixed Engine: Retained
1986,8,0.03,5.08,0.001,1.8,0,Fixed Engine: Retained
1987,4,0.013,4.569230769,0,0,0,Fixed Engine: Retained
1987,5,0.06,4.671666667,0,0,0,Fixed Engine: Retained
1987,6,0.133,4.443609023,0,0,0,Fixed Engine: Retained
1987,7,0.329,4.490577508,0.015,1.393333333,0,Fixed Engine: Retained
1987,8,0.037,4.708108108,0.003,1.666666667,0,Fixed Engine: Retained
1988,4,0.012,4.575,0,0,0,Fixed Engine: Retained
1988,5,0.018,4.916666667,0,0,0,Fixed Engine: Retained
1988,6,0.051,4.71372549,0.003,0.9,0,Fixed Engine: Retained
1988,7,0.087,4.718390805,0.005,1.28,0,Fixed Engine: Retained
1988,8,0.023,5.126086957,0.002,1.35,0,Fixed Engine: Retained
1989,5,0.004,4.775,0,0,0,Fixed Engine: Retained
1989,6,0.062,4.806451613,0,0,0,Fixed Engine: Retained
1989,7,0.14,4.445,0,0,0,Fixed Engine: Retained
1989,8,0.036,4.938888889,0,0,0,Fixed Engine: Retained
1990,5,0.016,4.675,0,0,0,Fixed Engine: Retained
1990,6,0.045,4.355555556,0,0,0,Fixed Engine: Retained
1990,7,0.063,4.449206349,0,0,0,Fixed Engine: Retained
1990,8,0.014,4.992857143,0,0,0,Fixed Engine: Retained
1991,5,0.019,4.294736842,0,0,0,Fixed Engine: Retained
1991,6,0.01,8.62,0,0,0,Fixed Engine: Retained
1991,7,0.061,4.483606557,0.002,1.15,0,Fixed Engine: Retained
1991,8,0.037,4.572972973,0.003,1.066666667,0,Fixed Engine: Retained
1992,5,0.026,5.215384615,0.001,0.9,0,Fixed Engine: Retained
1992,6,0.045,4.626666667,0.003,0.766666667,0,Fixed Engine: Retained
1992,7,0.057,4.487719298,0.002,0.9,0,Fixed Engine: Retained
1992,8,0.019,5.347368421,0,0,0,Fixed Engine: Retained
1993,5,0.011,4.618181818,0,0,0,Fixed Engine: Retained
1993,6,0.049,4.165306122,0.003,0.9,0,Fixed Engine: Retained
1993,7,0.065,4.306153846,0.007,1.1,0,Fixed Engine: Retained
1993,8,0.012,4.683333333,0.005,1.08,0,Fixed Engine: Retained
1994,5,0.013,4.4,0.004,0.9,0,Fixed Engine: Retained
1994,6,0.049,4.489795918,0.006,0.983333333,0.005,Fixed Engine: Retained
1994,7,0.207,4.63236715,0.008,1.1875,0.014,Fixed Engine: Retained
1994,8,0.037,4.805405405,0.002,1.15,0,Fixed Engine: Retained
1995,6,0.039,4.571794872,0.006,1.133333333,0,Fixed Engine: Retained
1995,7,0.047,4.440425532,0.008,1.075,0,Fixed Engine: Retained
1995,8,0.022,4.618181818,0.005,1.08,0,Fixed Engine: Retained
1997,6,0.017,3.923529412,0,0,0,Fixed Engine: Retained
1997,7,0.026,4.203846154,0,0,0,Fixed Engine: Retained
1997,8,0.006,4.383333333,0,0,0,Fixed Engine: Retained
1952,4,0.028,4.535714286,0,0,0,Net and Coble: Retained
1952,5,0.397,4.940302267,0,0,0,Net and Coble: Retained
1952,6,0.225,5.029777778,0,0,0,Net and Coble: Retained
1952,7,0.177,4.953672316,0,0,0,Net and Coble: Retained
1952,8,0.003,7.266666667,0,0,0,Net and Coble: Retained
1953,5,0.362,4.866850829,0,0,0,Fixed Engine: Retained
1953,5,0.18,4.893888889,0.006,1.733333333,0,Net and Coble: Retained
1953,6,0.118,4.805084746,0.01,0.73,0,Fixed Engine: Retained
1953,6,0.06,4.686666667,0.01,0.82,0,Net and Coble: Retained
1953,7,0.118,5.039830508,0.008,1.25,0,Fixed Engine: Retained
1953,7,0.06,4.928333333,0.014,1.035714286,0,Net and Coble: Retained
1953,8,0.014,4.6,0,0,0,Fixed Engine: Retained
1954,5,0.219,4.556621005,0,0,0,Net and Coble: Retained
1954,6,0.21,4.86,0.002,1.35,0,Net and Coble: Retained
1954,7,0.251,4.698406375,0.001,3.6,0,Net and Coble: Retained
1954,8,0.028,4.860714286,0,0,0,Net and Coble: Retained
1955,5,0.116,4.887931034,0,0,0,Fixed Engine: Retained
1955,5,0.054,4.62037037,0,0,0,Net and Coble: Retained
1955,6,0.22,4.577272727,0.007,1.3,0,Fixed Engine: Retained
1955,6,0.4,4.553,0.024,0.945833333,0,Net and Coble: Retained
1955,7,0.407,3.906142506,0.002,1.15,0,Fixed Engine: Retained
1955,7,0.7,4.056428571,0.014,0.971428571,0,Net and Coble: Retained
1955,8,0.176,3.96875,0,0,0,Fixed Engine: Retained
1955,8,0.11,3.834545455,0,0,0,Net and Coble: Retained
1956,5,0.174,4.609195402,0,0,0,Fixed Engine: Retained
1956,5,0.14,4.655714286,0,0,0,Net and Coble: Retained
1956,6,0.316,4.039240506,0,0,0,Fixed Engine: Retained
1956,6,0.253,4.507114625,0,0,0,Net and Coble: Retained
1956,7,0.371,3.960107817,0,0,0,Fixed Engine: Retained
1956,7,0.184,4.005978261,0,0,0,Net and Coble: Retained
1956,8,0.019,3.578947368,0,0,0,Fixed Engine: Retained
1956,8,0.026,3.626923077,0,0,0,Net and Coble: Retained
1957,5,0.1,4.309,0,0,0,Fixed Engine: Retained
1957,5,0.065,4.535384615,0,0,0,Net and Coble: Retained
1957,6,0.309,4.082200647,0,0,0,Fixed Engine: Retained
1957,6,0.25,4.536,0,0,0,Net and Coble: Retained
1957,7,0.367,4.082288828,0,0,0,Fixed Engine: Retained
1957,7,0.1,4.082,0,0,0,Net and Coble: Retained
1957,8,0.076,3.628947368,0,0,0,Fixed Engine: Retained
1957,8,0.022,3.627272727,0,0,0,Net and Coble: Retained
1958,5,0.027,4.251851852,0,0,0,Fixed Engine: Retained
1958,5,0.009,4.333333333,0,0,0,Net and Coble: Retained
1958,6,0.29,4.473448276,0,0,0,Fixed Engine: Retained
1958,6,0.085,4.802352941,0,0,0,Net and Coble: Retained
1958,7,0.605,4.356033058,0.004,3.625,0,Fixed Engine: Retained
1958,7,0.4,4.30925,0.002,2.05,0,Net and Coble: Retained
1958,8,0.205,4.693170732,0,0,0,Fixed Engine: Retained
1958,8,0.102,5.069607843,0.001,2.7,0,Net and Coble: Retained
1959,4,0,0,0,0,0,Fixed Engine: Retained
1959,4,0.006,4.766666667,0,0,0,Net and Coble: Retained
1959,5,0.092,4.619565217,0,0,0,Fixed Engine: Retained
1959,5,0.138,4.634782609,0.001,2.3,0,Net and Coble: Retained
1959,6,0.17,4.522352941,0.001,2.7,0,Fixed Engine: Retained
1959,6,0.114,4.377192982,0,0,0,Net and Coble: Retained
1959,7,0.41,4.398780488,0,0,0,Fixed Engine: Retained
1959,7,0.401,4.422693267,0.001,2.7,0,Net and Coble: Retained
1959,8,0.081,3.919753086,0.001,1.8,0,Fixed Engine: Retained
1959,8,0.076,4.302631579,0,0,0,Net and Coble: Retained
1963,5,0.033,5.16969697,0,0,0,Fixed Engine: Retained
1963,5,0.094,5.182978723,0,0,0,Net and Coble: Retained
1963,6,0.108,5.17037037,0.002,5,0,Fixed Engine: Retained
1963,6,0.128,5.1453125,0.002,4.75,0,Net and Coble: Retained
1963,7,0.296,3.601013514,0.001,3.2,0,Fixed Engine: Retained
1963,7,0.298,3.613422819,0,0,0,Net and Coble: Retained
1963,8,0.25,3.4928,0,0,0,Fixed Engine: Retained
1963,8,0.097,3.460824742,0,0,0,Net and Coble: Retained
1964,5,0.021,4.3,0,0,0,Fixed Engine: Retained
1964,6,0.16,4.3375,0,0,0,Fixed Engine: Retained
1964,6,0.13,4.536153846,0,0,0,Net and Coble: Retained
1964,7,0.583,4.316466552,0,0,0,Fixed Engine: Retained
1964,7,0.822,4.082360097,0,0,0,Net and Coble: Retained
1964,8,0.007,4.6,0,0,0,Fixed Engine: Retained
1964,8,0.02,4.31,0,0,0,Net and Coble: Retained
1965,5,0.069,4.155072464,0,0,0,Fixed Engine: Retained
1965,5,0,0,0,0,0,Net and Coble: Retained
1965,6,0.466,4.464806867,0,0,0,Fixed Engine: Retained
1965,6,0.26,3.934230769,0,0,0,Net and Coble: Retained
1965,7,0.3,4.74,0,0,0,Fixed Engine: Retained
1965,7,0.597,3.903852596,0,0,0,Net and Coble: Retained
1965,8,0.023,4.417391304,0,0,0,Fixed Engine: Retained
1965,8,0.028,4.292857143,0,0,0,Net and Coble: Retained
1966,5,0.022,4.104545455,0,0,0,Fixed Engine: Retained
1966,6,0.108,4.17037037,0,0,0,Fixed Engine: Retained
1966,6,0.058,3.855172414,0,0,0,Net and Coble: Retained
1966,7,0.557,3.643447038,0,0,0,Fixed Engine: Retained
1966,7,0.557,3.851885099,0.011,1.154545455,0,Net and Coble: Retained
1966,8,0.087,3.957471264,0,0,0,Fixed Engine: Retained
1966,8,0.033,3.848484848,0.016,1.53125,0,Net and Coble: Retained
1967,5,0.02,4.4,0,0,0,Fixed Engine: Retained
1967,6,0.216,4.107407407,0,0,0,Fixed Engine: Retained
1967,6,0.316,4.17278481,0.039,1.035897436,0,Net and Coble: Retained
1967,7,0.682,4.066422287,0,0,0,Fixed Engine: Retained
1967,7,0.971,3.677754892,0.049,0.86122449,0,Net and Coble: Retained
1967,8,0.088,3.9375,0,0,0,Fixed Engine: Retained
1967,8,0.098,3.555102041,0,0,0,Net and Coble: Retained
1968,5,0.045,3.78,0,0,0,Fixed Engine: Retained
1968,6,0.18,4.661666667,0.009,0.6,0,Fixed Engine: Retained
1968,6,0.216,4.651388889,0.012,1.25,0,Net and Coble: Retained
1968,7,0.343,4.067930029,0.005,1,0,Fixed Engine: Retained
1968,7,0.114,3.401754386,0.001,0.9,0,Net and Coble: Retained
1968,8,0.152,4.067105263,0.004,1.125,0,Fixed Engine: Retained
1968,8,0.163,3.66196319,0.001,1.8,0,Net and Coble: Retained
1969,4,0,0,0,0,0,Net and Coble: Retained
1969,5,0.002,3.2,0,0,0,Fixed Engine: Retained
1969,5,0,0,0,0,0,Net and Coble: Retained
1969,6,0.142,4.423943662,0.01,0.77,0,Fixed Engine: Retained
1969,6,0.245,4.348979592,0.039,0.766666667,0,Net and Coble: Retained
1969,7,0.255,4.655294118,0.017,1.147058824,0,Fixed Engine: Retained
1969,7,0.571,4.259544658,0.021,0.519047619,0,Net and Coble: Retained
1969,8,0.009,4.944444444,0.005,2.08,0,Fixed Engine: Retained
1969,8,0,0,0.002,2.05,0,Net and Coble: Retained
1969,9,0,0,0,0,0,Net and Coble: Retained
1970,5,0.007,4.142857143,0,0,0,Fixed Engine: Retained
1970,6,0.07,4.14,0.001,0.9,0,Fixed Engine: Retained
1970,6,0.156,4.61474359,0.017,0.717647059,0,Net and Coble: Retained
1970,7,0.06,3.983333333,0.001,0.9,0,Fixed Engine: Retained
1970,7,0.25,3.9664,0.005,0.64,0,Net and Coble: Retained
1970,8,0.01,4.58,0,0,0,Fixed Engine: Retained
1970,8,0.007,5.371428571,0,0,0,Net and Coble: Retained
1971,5,0.012,3.933333333,0,0,0,Fixed Engine: Retained
1971,6,0.085,4.194117647,0.004,0.675,0,Fixed Engine: Retained
1971,6,0.083,4.219277108,0.017,0.694117647,0,Net and Coble: Retained
1971,7,0.178,4.21741573,0.006,0.75,0,Fixed Engine: Retained
1971,7,0.145,4.32,0.005,0.9,0,Net and Coble: Retained
1971,8,0,0,0,0,0,Fixed Engine: Retained
1971,8,0.007,5.642857143,0,0,0,Net and Coble: Retained
1972,5,0.011,4.454545455,0,0,0,Fixed Engine: Retained
1972,6,0.027,4.77037037,0,0,0,Fixed Engine: Retained
1972,6,0.078,4.285897436,0.002,0.7,0,Net and Coble: Retained
1972,7,0.144,4.163888889,0,0,0,Fixed Engine: Retained
1972,7,0.764,4.084685864,0,0,0,Net and Coble: Retained
1972,8,0,0,0,0,0,Fixed Engine: Retained
1972,8,0.037,4.902702703,0,0,0,Net and Coble: Retained
1973,5,0.006,3.633333333,0,0,0,Fixed Engine: Retained
1973,5,0.041,3.551219512,0,0,0,Net and Coble: Retained
1973,6,0.022,5.486363636,0,0,0,Fixed Engine: Retained
1973,6,0.066,5.415151515,0,0,0,Net and Coble: Retained
1973,7,0.027,4.551851852,0,0,0,Fixed Engine: Retained
1973,7,0.422,4.244549763,0,0,0,Net and Coble: Retained
1973,8,0,0,0,0,0,Fixed Engine: Retained
1973,8,0.006,4.983333333,0,0,0,Net and Coble: Retained
1974,5,0.001,3.6,0,0,0,Fixed Engine: Retained
1974,6,0.097,3.820618557,0,0,0,Fixed Engine: Retained
1974,6,0.202,3.801485149,0.001,0.9,0,Net and Coble: Retained
1974,7,0.05,4.608,0,0,0,Fixed Engine: Retained
1974,7,0.066,4.501515152,0,0,0,Net and Coble: Retained
1974,8,0.002,4.75,0,0,0,Fixed Engine: Retained
1974,8,0.024,4.629166667,0,0,0,Net and Coble: Retained
1975,4,0,0,0,0,0,Net and Coble: Retained
1975,5,0.005,5.44,0,0,0,Net and Coble: Retained
1975,6,0.18,4.646666667,0,0,0,Net and Coble: Retained
1975,7,0.467,4.085224839,0,0,0,Net and Coble: Retained
1975,8,0.009,5.044444444,0,0,0,Net and Coble: Retained
1976,6,0.113,4.053982301,0.012,1.058333333,0,Net and Coble: Retained
1976,7,0.317,3.777602524,0,0,0,Net and Coble: Retained
1976,8,0,0,0,0,0,Net and Coble: Retained
1977,4,0,0,0,0,0,Net and Coble: Retained
1977,5,0,0,0,0,0,Net and Coble: Retained
1977,6,0.01,4.26,0,0,0,Net and Coble: Retained
1977,7,0.041,4.602439024,0,0,0,Net and Coble: Retained
1977,8,0.009,5.244444444,0,0,0,Net and Coble: Retained
1978,4,0,0,0,0,0,Net and Coble: Retained
1978,5,0.06,4.785,0,0,0,Net and Coble: Retained
1978,6,0.193,5.062176166,0,0,0,Net and Coble: Retained
1978,7,0.221,4.031221719,0,0,0,Net and Coble: Retained
1978,8,0.046,3.943478261,0,0,0,Net and Coble: Retained
1979,6,0.04,5.3975,0,0,0,Net and Coble: Retained
1979,7,0.05,4.844,0,0,0,Net and Coble: Retained
1982,5,0,0,0,0,0,Fixed Engine: Retained
1982,5,0,0,0,0,0,Net and Coble: Retained
1982,6,1.064,4.376879699,0,0,0,Fixed Engine: Retained
